#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NOS3	CALML4	9606.ENSP00000297494	9606.ENSP00000419081	0	0	0	0	0	0.046	0.900	0.996	0.999
NOS3	CAV1	9606.ENSP00000297494	9606.ENSP00000339191	0	0	0	0	0.044	0.736	0.800	0.995	0.999
NOS3	HSP90AA1	9606.ENSP00000297494	9606.ENSP00000335153	0	0	0	0	0	0.789	0.800	0.992	0.999
NOSIP	NOS3	9606.ENSP00000343497	9606.ENSP00000297494	0	0	0	0	0	0.510	0.700	0.961	0.993
NOSIP	HSP90AA1	9606.ENSP00000343497	9606.ENSP00000335153	0	0	0	0	0.050	0	0	0.521	0.525
NOSIP	CAV1	9606.ENSP00000343497	9606.ENSP00000339191	0	0	0	0	0	0	0	0.627	0.627
NOSIP	HSP90AB1	9606.ENSP00000343497	9606.ENSP00000360609	0	0	0	0	0.050	0	0	0.520	0.524
CACNA1S	QDPR	9606.ENSP00000355192	9606.ENSP00000281243	0	0	0	0	0	0	0	0.447	0.447
CACNA1S	CALM3	9606.ENSP00000355192	9606.ENSP00000291295	0	0	0	0	0	0.939	0	0.843	0.990
CACNA1S	CALML6	9606.ENSP00000355192	9606.ENSP00000304643	0	0	0	0	0.099	0.136	0	0.832	0.857
CACNA1S	CALML3	9606.ENSP00000355192	9606.ENSP00000315299	0	0	0	0	0	0.423	0	0.837	0.902
CACNA1S	TRDN	9606.ENSP00000355192	9606.ENSP00000333984	0	0	0	0	0.198	0	0	0.726	0.771
CACNA1S	RYR1	9606.ENSP00000355192	9606.ENSP00000352608	0	0	0	0	0.342	0.095	0.720	0.985	0.997
CACNA1S	CALML4	9606.ENSP00000355192	9606.ENSP00000419081	0	0	0	0	0	0.136	0	0.832	0.848
CACNA1S	CALML5	9606.ENSP00000355192	9606.ENSP00000369689	0	0	0	0	0.044	0.423	0	0.837	0.902
CACNA1S	FKBP1A	9606.ENSP00000355192	9606.ENSP00000383003	0	0	0	0	0	0	0.720	0.720	0.918
CALM3	TRDN	9606.ENSP00000291295	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.949	0.952
CALM3	FKBP1B	9606.ENSP00000291295	9606.ENSP00000370373	0	0	0	0	0.240	0.854	0	0.889	0.986
CALM3	CACNA1S	9606.ENSP00000291295	9606.ENSP00000355192	0	0	0	0	0	0.939	0	0.843	0.990
CALM3	FKBP1A	9606.ENSP00000291295	9606.ENSP00000383003	0	0	0	0	0.253	0.304	0	0.990	0.994
CALM3	CALML4	9606.ENSP00000291295	9606.ENSP00000419081	0	0	0.072	0.920	0	0	0.900	0.969	0.996
CALM3	CALML5	9606.ENSP00000291295	9606.ENSP00000369689	0	0	0.072	0.937	0	0	0.900	0.969	0.996
CALM3	CALML3	9606.ENSP00000291295	9606.ENSP00000315299	0	0	0.050	0.981	0	0	0.900	0.968	0.996
CALM3	CALML6	9606.ENSP00000291295	9606.ENSP00000304643	0	0	0.058	0.914	0	0	0.900	0.969	0.996
CALM3	RYR1	9606.ENSP00000291295	9606.ENSP00000352608	0	0	0	0	0	0.938	0.900	0.979	0.999
CALML3	CALM3	9606.ENSP00000315299	9606.ENSP00000291295	0	0	0.050	0.981	0	0	0.900	0.968	0.996
CALML3	CALML6	9606.ENSP00000315299	9606.ENSP00000304643	0	0	0.063	0.901	0	0	0.900	0.632	0.962
CALML3	CACNA1S	9606.ENSP00000315299	9606.ENSP00000355192	0	0	0	0	0	0.423	0	0.837	0.902
CALML3	TRDN	9606.ENSP00000315299	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.912	0.918
CALML3	FKBP1B	9606.ENSP00000315299	9606.ENSP00000370373	0	0	0	0	0.236	0.304	0	0.935	0.962
CALML3	CALML4	9606.ENSP00000315299	9606.ENSP00000419081	0	0	0.081	0.898	0	0	0.900	0.632	0.963
CALML3	CALML5	9606.ENSP00000315299	9606.ENSP00000369689	0	0	0.077	0.926	0.162	0	0.900	0.632	0.967
CALML3	FKBP1A	9606.ENSP00000315299	9606.ENSP00000383003	0	0	0	0	0.236	0.304	0	0.986	0.992
CALML3	RYR1	9606.ENSP00000315299	9606.ENSP00000352608	0	0	0	0	0.047	0.409	0.900	0.989	0.999
CALML4	CALM3	9606.ENSP00000419081	9606.ENSP00000291295	0	0	0.072	0.920	0	0	0.900	0.969	0.996
CALML4	CALML6	9606.ENSP00000419081	9606.ENSP00000304643	0	0	0	0.738	0	0	0.900	0.633	0.961
CALML4	CALML3	9606.ENSP00000419081	9606.ENSP00000315299	0	0	0.081	0.898	0	0	0.900	0.632	0.963
CALML4	TRDN	9606.ENSP00000419081	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.910	0.916
CALML4	RYR1	9606.ENSP00000419081	9606.ENSP00000352608	0	0	0	0	0	0.218	0.900	0.989	0.999
CALML4	CACNA1S	9606.ENSP00000419081	9606.ENSP00000355192	0	0	0	0	0	0.136	0	0.832	0.848
CALML4	CALML5	9606.ENSP00000419081	9606.ENSP00000369689	0	0	0.112	0.804	0	0	0.900	0.633	0.964
CALML4	FKBP1B	9606.ENSP00000419081	9606.ENSP00000370373	0	0	0	0	0.191	0.140	0	0.929	0.947
CALML4	FKBP1A	9606.ENSP00000419081	9606.ENSP00000383003	0	0	0	0	0.191	0.140	0	0.985	0.988
CALML5	CALM3	9606.ENSP00000369689	9606.ENSP00000291295	0	0	0.072	0.937	0	0	0.900	0.969	0.996
CALML5	CALML6	9606.ENSP00000369689	9606.ENSP00000304643	0	0	0.081	0.828	0	0	0.900	0.633	0.963
CALML5	CALML3	9606.ENSP00000369689	9606.ENSP00000315299	0	0	0.077	0.926	0.162	0	0.900	0.632	0.967
CALML5	TRDN	9606.ENSP00000369689	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.912	0.918
CALML5	RYR1	9606.ENSP00000369689	9606.ENSP00000352608	0	0	0	0	0.060	0.409	0.900	0.989	0.999
CALML5	CACNA1S	9606.ENSP00000369689	9606.ENSP00000355192	0	0	0	0	0.044	0.423	0	0.837	0.902
CALML5	FKBP1B	9606.ENSP00000369689	9606.ENSP00000370373	0	0	0	0	0.236	0.304	0	0.935	0.962
CALML5	CALML4	9606.ENSP00000369689	9606.ENSP00000419081	0	0	0.112	0.804	0	0	0.900	0.633	0.964
CALML5	FKBP1A	9606.ENSP00000369689	9606.ENSP00000383003	0	0	0	0	0.236	0.304	0	0.986	0.992
CALML6	CALM3	9606.ENSP00000304643	9606.ENSP00000291295	0	0	0.058	0.914	0	0	0.900	0.969	0.996
CALML6	CACNA1S	9606.ENSP00000304643	9606.ENSP00000355192	0	0	0	0	0.099	0.136	0	0.832	0.857
CALML6	TRDN	9606.ENSP00000304643	9606.ENSP00000333984	0	0	0	0	0.076	0.109	0	0.910	0.919
CALML6	FKBP1B	9606.ENSP00000304643	9606.ENSP00000370373	0	0	0	0	0.191	0.140	0	0.929	0.947
CALML6	CALML4	9606.ENSP00000304643	9606.ENSP00000419081	0	0	0	0.738	0	0	0.900	0.633	0.961
CALML6	CALML3	9606.ENSP00000304643	9606.ENSP00000315299	0	0	0.063	0.901	0	0	0.900	0.632	0.962
CALML6	CALML5	9606.ENSP00000304643	9606.ENSP00000369689	0	0	0.081	0.828	0	0	0.900	0.633	0.963
CALML6	FKBP1A	9606.ENSP00000304643	9606.ENSP00000383003	0	0	0	0	0.191	0.140	0	0.985	0.988
CALML6	RYR1	9606.ENSP00000304643	9606.ENSP00000352608	0	0	0	0	0.044	0.218	0.900	0.989	0.999
FKBP1A	CALM3	9606.ENSP00000383003	9606.ENSP00000291295	0	0	0	0	0.253	0.304	0	0.990	0.994
FKBP1A	CALML6	9606.ENSP00000383003	9606.ENSP00000304643	0	0	0	0	0.191	0.140	0	0.985	0.988
FKBP1A	CALML3	9606.ENSP00000383003	9606.ENSP00000315299	0	0	0	0	0.236	0.304	0	0.986	0.992
FKBP1A	TRDN	9606.ENSP00000383003	9606.ENSP00000333984	0	0	0	0	0.082	0.071	0	0.929	0.934
FKBP1A	RYR1	9606.ENSP00000383003	9606.ENSP00000352608	0	0	0	0	0	0.857	0.720	0.997	0.999
FKBP1A	CACNA1S	9606.ENSP00000383003	9606.ENSP00000355192	0	0	0	0	0	0	0.720	0.720	0.918
FKBP1A	CALML5	9606.ENSP00000383003	9606.ENSP00000369689	0	0	0	0	0.236	0.304	0	0.986	0.992
FKBP1A	FKBP1B	9606.ENSP00000383003	9606.ENSP00000370373	0	0	0.051	0.979	0.047	0.370	0	0.437	0.636
FKBP1A	CALML4	9606.ENSP00000383003	9606.ENSP00000419081	0	0	0	0	0.191	0.140	0	0.985	0.988
FKBP1B	CALM3	9606.ENSP00000370373	9606.ENSP00000291295	0	0	0	0	0.240	0.854	0	0.889	0.986
FKBP1B	CALML6	9606.ENSP00000370373	9606.ENSP00000304643	0	0	0	0	0.191	0.140	0	0.929	0.947
FKBP1B	CALML3	9606.ENSP00000370373	9606.ENSP00000315299	0	0	0	0	0.236	0.304	0	0.935	0.962
FKBP1B	TRDN	9606.ENSP00000370373	9606.ENSP00000333984	0	0	0	0	0.082	0.071	0.500	0.962	0.981
FKBP1B	RYR1	9606.ENSP00000370373	9606.ENSP00000352608	0	0	0	0	0	0.485	0.500	0.980	0.994
FKBP1B	CALML5	9606.ENSP00000370373	9606.ENSP00000369689	0	0	0	0	0.236	0.304	0	0.935	0.962
FKBP1B	FKBP1A	9606.ENSP00000370373	9606.ENSP00000383003	0	0	0.051	0.979	0.047	0.370	0	0.437	0.636
FKBP1B	CALML4	9606.ENSP00000370373	9606.ENSP00000419081	0	0	0	0	0.191	0.140	0	0.929	0.947
QDPR	CACNA1S	9606.ENSP00000281243	9606.ENSP00000355192	0	0	0	0	0	0	0	0.447	0.447
QDPR	TRDN	9606.ENSP00000281243	9606.ENSP00000333984	0	0	0	0	0	0.102	0	0.476	0.509
QDPR	RYR1	9606.ENSP00000281243	9606.ENSP00000352608	0	0	0	0	0	0	0	0.986	0.986
RYR1	QDPR	9606.ENSP00000352608	9606.ENSP00000281243	0	0	0	0	0	0	0	0.986	0.986
RYR1	CALM3	9606.ENSP00000352608	9606.ENSP00000291295	0	0	0	0	0	0.938	0.900	0.979	0.999
RYR1	CALML6	9606.ENSP00000352608	9606.ENSP00000304643	0	0	0	0	0.044	0.218	0.900	0.989	0.999
RYR1	CALML3	9606.ENSP00000352608	9606.ENSP00000315299	0	0	0	0	0.047	0.409	0.900	0.989	0.999
RYR1	TRDN	9606.ENSP00000352608	9606.ENSP00000333984	0	0	0	0	0.147	0.734	0.800	0.949	0.997
RYR1	FKBP1B	9606.ENSP00000352608	9606.ENSP00000370373	0	0	0	0	0	0.485	0.500	0.980	0.994
RYR1	CACNA1S	9606.ENSP00000352608	9606.ENSP00000355192	0	0	0	0	0.342	0.095	0.720	0.985	0.997
RYR1	CALML5	9606.ENSP00000352608	9606.ENSP00000369689	0	0	0	0	0.060	0.409	0.900	0.989	0.999
RYR1	FKBP1A	9606.ENSP00000352608	9606.ENSP00000383003	0	0	0	0	0	0.857	0.720	0.997	0.999
RYR1	CALML4	9606.ENSP00000352608	9606.ENSP00000419081	0	0	0	0	0	0.218	0.900	0.989	0.999
TRDN	QDPR	9606.ENSP00000333984	9606.ENSP00000281243	0	0	0	0	0	0.102	0	0.476	0.509
TRDN	CALM3	9606.ENSP00000333984	9606.ENSP00000291295	0	0	0	0	0	0.109	0	0.949	0.952
TRDN	CALML6	9606.ENSP00000333984	9606.ENSP00000304643	0	0	0	0	0.076	0.109	0	0.910	0.919
TRDN	CALML3	9606.ENSP00000333984	9606.ENSP00000315299	0	0	0	0	0	0.109	0	0.912	0.918
TRDN	CACNA1S	9606.ENSP00000333984	9606.ENSP00000355192	0	0	0	0	0.198	0	0	0.726	0.771
TRDN	CALML4	9606.ENSP00000333984	9606.ENSP00000419081	0	0	0	0	0	0.109	0	0.910	0.916
TRDN	CALML5	9606.ENSP00000333984	9606.ENSP00000369689	0	0	0	0	0	0.109	0	0.912	0.918
TRDN	FKBP1A	9606.ENSP00000333984	9606.ENSP00000383003	0	0	0	0	0.082	0.071	0	0.929	0.934
TRDN	FKBP1B	9606.ENSP00000333984	9606.ENSP00000370373	0	0	0	0	0.082	0.071	0.500	0.962	0.981
TRDN	RYR1	9606.ENSP00000333984	9606.ENSP00000352608	0	0	0	0	0.147	0.734	0.800	0.949	0.997
ASPH	CASQ2	9606.ENSP00000368767	9606.ENSP00000261448	0	0	0	0	0.122	0	0.900	0.980	0.998
ASPH	CALM3	9606.ENSP00000368767	9606.ENSP00000291295	0	0	0	0	0	0	0	0.811	0.811
ASPH	CALML6	9606.ENSP00000368767	9606.ENSP00000304643	0	0	0	0	0	0	0	0.755	0.755
ASPH	CALML3	9606.ENSP00000368767	9606.ENSP00000315299	0	0	0	0	0	0	0	0.754	0.754
ASPH	TRDN	9606.ENSP00000368767	9606.ENSP00000333984	0	0	0	0	0.087	0	0.800	0.999	0.999
ASPH	RYR2	9606.ENSP00000368767	9606.ENSP00000355533	0	0	0	0	0.113	0	0.800	0.993	0.998
ASPH	CALML5	9606.ENSP00000368767	9606.ENSP00000369689	0	0	0	0	0	0	0	0.754	0.754
ASPH	CALML4	9606.ENSP00000368767	9606.ENSP00000419081	0	0	0	0	0	0	0	0.754	0.754
ASPH	RYR3	9606.ENSP00000368767	9606.ENSP00000489262	0	0	0	0	0.113	0	0.800	0.433	0.890
ASPH	FKBP1B	9606.ENSP00000368767	9606.ENSP00000370373	0	0	0	0	0	0	0.500	0.907	0.951
CALM3	CASQ2	9606.ENSP00000291295	9606.ENSP00000261448	0	0	0	0	0	0.109	0	0.723	0.743
CALM3	ASPH	9606.ENSP00000291295	9606.ENSP00000368767	0	0	0	0	0	0	0	0.811	0.811
CALM3	TRDN	9606.ENSP00000291295	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.949	0.952
CALM3	FKBP1B	9606.ENSP00000291295	9606.ENSP00000370373	0	0	0	0	0.240	0.854	0	0.889	0.986
CALM3	CALML4	9606.ENSP00000291295	9606.ENSP00000419081	0	0	0.072	0.920	0	0	0.900	0.969	0.996
CALM3	RYR3	9606.ENSP00000291295	9606.ENSP00000489262	0	0	0	0	0	0.938	0.900	0.505	0.996
CALM3	CALML5	9606.ENSP00000291295	9606.ENSP00000369689	0	0	0.072	0.937	0	0	0.900	0.969	0.996
CALM3	CALML3	9606.ENSP00000291295	9606.ENSP00000315299	0	0	0.050	0.981	0	0	0.900	0.968	0.996
CALM3	CALML6	9606.ENSP00000291295	9606.ENSP00000304643	0	0	0.058	0.914	0	0	0.900	0.969	0.996
CALM3	RYR2	9606.ENSP00000291295	9606.ENSP00000355533	0	0	0	0	0	0.938	0.900	0.994	0.999
CALML3	CASQ2	9606.ENSP00000315299	9606.ENSP00000261448	0	0	0	0	0	0.109	0	0.634	0.660
CALML3	CALM3	9606.ENSP00000315299	9606.ENSP00000291295	0	0	0.050	0.981	0	0	0.900	0.968	0.996
CALML3	CALML6	9606.ENSP00000315299	9606.ENSP00000304643	0	0	0.063	0.901	0	0	0.900	0.632	0.962
CALML3	ASPH	9606.ENSP00000315299	9606.ENSP00000368767	0	0	0	0	0	0	0	0.754	0.754
CALML3	TRDN	9606.ENSP00000315299	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.912	0.918
CALML3	FKBP1B	9606.ENSP00000315299	9606.ENSP00000370373	0	0	0	0	0.236	0.304	0	0.935	0.962
CALML3	CALML4	9606.ENSP00000315299	9606.ENSP00000419081	0	0	0.081	0.898	0	0	0.900	0.632	0.963
CALML3	RYR3	9606.ENSP00000315299	9606.ENSP00000489262	0	0	0	0	0	0.409	0.900	0.474	0.966
CALML3	CALML5	9606.ENSP00000315299	9606.ENSP00000369689	0	0	0.077	0.926	0.162	0	0.900	0.632	0.967
CALML3	RYR2	9606.ENSP00000315299	9606.ENSP00000355533	0	0	0	0	0	0.409	0.900	0.993	0.999
CALML4	CASQ2	9606.ENSP00000419081	9606.ENSP00000261448	0	0	0	0	0	0.109	0	0.612	0.640
CALML4	CALM3	9606.ENSP00000419081	9606.ENSP00000291295	0	0	0.072	0.920	0	0	0.900	0.969	0.996
CALML4	CALML6	9606.ENSP00000419081	9606.ENSP00000304643	0	0	0	0.738	0	0	0.900	0.633	0.961
CALML4	CALML3	9606.ENSP00000419081	9606.ENSP00000315299	0	0	0.081	0.898	0	0	0.900	0.632	0.963
CALML4	TRDN	9606.ENSP00000419081	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.910	0.916
CALML4	RYR2	9606.ENSP00000419081	9606.ENSP00000355533	0	0	0	0	0	0.218	0.900	0.993	0.999
CALML4	ASPH	9606.ENSP00000419081	9606.ENSP00000368767	0	0	0	0	0	0	0	0.754	0.754
CALML4	CALML5	9606.ENSP00000419081	9606.ENSP00000369689	0	0	0.112	0.804	0	0	0.900	0.633	0.964
CALML4	FKBP1B	9606.ENSP00000419081	9606.ENSP00000370373	0	0	0	0	0.191	0.140	0	0.929	0.947
CALML4	RYR3	9606.ENSP00000419081	9606.ENSP00000489262	0	0	0	0	0	0.218	0.900	0.449	0.953
CALML5	CASQ2	9606.ENSP00000369689	9606.ENSP00000261448	0	0	0	0	0	0.109	0	0.626	0.653
CALML5	CALM3	9606.ENSP00000369689	9606.ENSP00000291295	0	0	0.072	0.937	0	0	0.900	0.969	0.996
CALML5	CALML6	9606.ENSP00000369689	9606.ENSP00000304643	0	0	0.081	0.828	0	0	0.900	0.633	0.963
CALML5	CALML3	9606.ENSP00000369689	9606.ENSP00000315299	0	0	0.077	0.926	0.162	0	0.900	0.632	0.967
CALML5	TRDN	9606.ENSP00000369689	9606.ENSP00000333984	0	0	0	0	0	0.109	0	0.912	0.918
CALML5	RYR2	9606.ENSP00000369689	9606.ENSP00000355533	0	0	0	0	0	0.409	0.900	0.993	0.999
CALML5	ASPH	9606.ENSP00000369689	9606.ENSP00000368767	0	0	0	0	0	0	0	0.754	0.754
CALML5	FKBP1B	9606.ENSP00000369689	9606.ENSP00000370373	0	0	0	0	0.236	0.304	0	0.935	0.962
CALML5	CALML4	9606.ENSP00000369689	9606.ENSP00000419081	0	0	0.112	0.804	0	0	0.900	0.633	0.964
CALML5	RYR3	9606.ENSP00000369689	9606.ENSP00000489262	0	0	0	0	0	0.409	0.900	0.475	0.966
CALML6	CASQ2	9606.ENSP00000304643	9606.ENSP00000261448	0	0	0	0	0.048	0.109	0	0.611	0.641
CALML6	CALM3	9606.ENSP00000304643	9606.ENSP00000291295	0	0	0.058	0.914	0	0	0.900	0.969	0.996
CALML6	ASPH	9606.ENSP00000304643	9606.ENSP00000368767	0	0	0	0	0	0	0	0.755	0.755
CALML6	TRDN	9606.ENSP00000304643	9606.ENSP00000333984	0	0	0	0	0.076	0.109	0	0.910	0.919
CALML6	FKBP1B	9606.ENSP00000304643	9606.ENSP00000370373	0	0	0	0	0.191	0.140	0	0.929	0.947
CALML6	RYR3	9606.ENSP00000304643	9606.ENSP00000489262	0	0	0	0	0	0.218	0.900	0.449	0.953
CALML6	CALML4	9606.ENSP00000304643	9606.ENSP00000419081	0	0	0	0.738	0	0	0.900	0.633	0.961
CALML6	CALML3	9606.ENSP00000304643	9606.ENSP00000315299	0	0	0.063	0.901	0	0	0.900	0.632	0.962
CALML6	CALML5	9606.ENSP00000304643	9606.ENSP00000369689	0	0	0.081	0.828	0	0	0.900	0.633	0.963
CALML6	RYR2	9606.ENSP00000304643	9606.ENSP00000355533	0	0	0	0	0	0.218	0.900	0.993	0.999
CASQ2	CALML4	9606.ENSP00000261448	9606.ENSP00000419081	0	0	0	0	0	0.109	0	0.612	0.640
CASQ2	CALML6	9606.ENSP00000261448	9606.ENSP00000304643	0	0	0	0	0.048	0.109	0	0.611	0.641
CASQ2	CALML5	9606.ENSP00000261448	9606.ENSP00000369689	0	0	0	0	0	0.109	0	0.626	0.653
CASQ2	CALML3	9606.ENSP00000261448	9606.ENSP00000315299	0	0	0	0	0	0.109	0	0.634	0.660
CASQ2	CALM3	9606.ENSP00000261448	9606.ENSP00000291295	0	0	0	0	0	0.109	0	0.723	0.743
CASQ2	FKBP1B	9606.ENSP00000261448	9606.ENSP00000370373	0	0	0	0	0	0.071	0	0.864	0.868
CASQ2	RYR3	9606.ENSP00000261448	9606.ENSP00000489262	0	0	0	0	0.181	0.091	0.900	0.433	0.952
CASQ2	RYR2	9606.ENSP00000261448	9606.ENSP00000355533	0	0	0	0	0.144	0.091	0.900	0.987	0.998
CASQ2	ASPH	9606.ENSP00000261448	9606.ENSP00000368767	0	0	0	0	0.122	0	0.900	0.980	0.998
CASQ2	TRDN	9606.ENSP00000261448	9606.ENSP00000333984	0	0	0	0	0.294	0.629	0.900	0.985	0.999
FKBP1B	CASQ2	9606.ENSP00000370373	9606.ENSP00000261448	0	0	0	0	0	0.071	0	0.864	0.868
FKBP1B	CALM3	9606.ENSP00000370373	9606.ENSP00000291295	0	0	0	0	0.240	0.854	0	0.889	0.986
FKBP1B	CALML6	9606.ENSP00000370373	9606.ENSP00000304643	0	0	0	0	0.191	0.140	0	0.929	0.947
FKBP1B	CALML3	9606.ENSP00000370373	9606.ENSP00000315299	0	0	0	0	0.236	0.304	0	0.935	0.962
FKBP1B	TRDN	9606.ENSP00000370373	9606.ENSP00000333984	0	0	0	0	0.082	0.071	0.500	0.962	0.981
FKBP1B	RYR2	9606.ENSP00000370373	9606.ENSP00000355533	0	0	0	0	0	0.977	0.500	0.999	0.999
FKBP1B	ASPH	9606.ENSP00000370373	9606.ENSP00000368767	0	0	0	0	0	0	0.500	0.907	0.951
FKBP1B	CALML5	9606.ENSP00000370373	9606.ENSP00000369689	0	0	0	0	0.236	0.304	0	0.935	0.962
FKBP1B	CALML4	9606.ENSP00000370373	9606.ENSP00000419081	0	0	0	0	0.191	0.140	0	0.929	0.947
FKBP1B	RYR3	9606.ENSP00000370373	9606.ENSP00000489262	0	0	0	0	0	0.610	0.500	0.818	0.961
RYR2	CASQ2	9606.ENSP00000355533	9606.ENSP00000261448	0	0	0	0	0.144	0.091	0.900	0.987	0.998
RYR2	CALM3	9606.ENSP00000355533	9606.ENSP00000291295	0	0	0	0	0	0.938	0.900	0.994	0.999
RYR2	CALML6	9606.ENSP00000355533	9606.ENSP00000304643	0	0	0	0	0	0.218	0.900	0.993	0.999
RYR2	CALML3	9606.ENSP00000355533	9606.ENSP00000315299	0	0	0	0	0	0.409	0.900	0.993	0.999
RYR2	TRDN	9606.ENSP00000355533	9606.ENSP00000333984	0	0	0	0	0.117	0.067	0.800	0.998	0.999
RYR2	RYR3	9606.ENSP00000355533	9606.ENSP00000489262	0	0	0.053	0.974	0.063	0.863	0.900	0.697	0.995
RYR2	ASPH	9606.ENSP00000355533	9606.ENSP00000368767	0	0	0	0	0.113	0	0.800	0.993	0.998
RYR2	CALML5	9606.ENSP00000355533	9606.ENSP00000369689	0	0	0	0	0	0.409	0.900	0.993	0.999
RYR2	FKBP1B	9606.ENSP00000355533	9606.ENSP00000370373	0	0	0	0	0	0.977	0.500	0.999	0.999
RYR2	CALML4	9606.ENSP00000355533	9606.ENSP00000419081	0	0	0	0	0	0.218	0.900	0.993	0.999
RYR3	CASQ2	9606.ENSP00000489262	9606.ENSP00000261448	0	0	0	0	0.181	0.091	0.900	0.433	0.952
RYR3	CALM3	9606.ENSP00000489262	9606.ENSP00000291295	0	0	0	0	0	0.938	0.900	0.505	0.996
RYR3	CALML6	9606.ENSP00000489262	9606.ENSP00000304643	0	0	0	0	0	0.218	0.900	0.449	0.953
RYR3	CALML3	9606.ENSP00000489262	9606.ENSP00000315299	0	0	0	0	0	0.409	0.900	0.474	0.966
RYR3	TRDN	9606.ENSP00000489262	9606.ENSP00000333984	0	0	0	0	0.111	0.067	0.800	0.590	0.922
RYR3	RYR2	9606.ENSP00000489262	9606.ENSP00000355533	0	0	0.053	0.974	0.063	0.863	0.900	0.697	0.995
RYR3	ASPH	9606.ENSP00000489262	9606.ENSP00000368767	0	0	0	0	0.113	0	0.800	0.433	0.890
RYR3	CALML5	9606.ENSP00000489262	9606.ENSP00000369689	0	0	0	0	0	0.409	0.900	0.475	0.966
RYR3	FKBP1B	9606.ENSP00000489262	9606.ENSP00000370373	0	0	0	0	0	0.610	0.500	0.818	0.961
RYR3	CALML4	9606.ENSP00000489262	9606.ENSP00000419081	0	0	0	0	0	0.218	0.900	0.449	0.953
TRDN	CASQ2	9606.ENSP00000333984	9606.ENSP00000261448	0	0	0	0	0.294	0.629	0.900	0.985	0.999
TRDN	CALM3	9606.ENSP00000333984	9606.ENSP00000291295	0	0	0	0	0	0.109	0	0.949	0.952
TRDN	CALML6	9606.ENSP00000333984	9606.ENSP00000304643	0	0	0	0	0.076	0.109	0	0.910	0.919
TRDN	CALML3	9606.ENSP00000333984	9606.ENSP00000315299	0	0	0	0	0	0.109	0	0.912	0.918
TRDN	CALML4	9606.ENSP00000333984	9606.ENSP00000419081	0	0	0	0	0	0.109	0	0.910	0.916
TRDN	CALML5	9606.ENSP00000333984	9606.ENSP00000369689	0	0	0	0	0	0.109	0	0.912	0.918
TRDN	RYR3	9606.ENSP00000333984	9606.ENSP00000489262	0	0	0	0	0.111	0.067	0.800	0.590	0.922
TRDN	FKBP1B	9606.ENSP00000333984	9606.ENSP00000370373	0	0	0	0	0.082	0.071	0.500	0.962	0.981
TRDN	RYR2	9606.ENSP00000333984	9606.ENSP00000355533	0	0	0	0	0.117	0.067	0.800	0.998	0.999
TRDN	ASPH	9606.ENSP00000333984	9606.ENSP00000368767	0	0	0	0	0.087	0	0.800	0.999	0.999
CACNG2	CACNG8	9606.ENSP00000300105	9606.ENSP00000270458	0	0	0.052	0.948	0.086	0	0.720	0.085	0.748
CACNG2	CNIH3	9606.ENSP00000300105	9606.ENSP00000272133	0	0	0	0	0.060	0	0.720	0.420	0.834
CACNG2	GRIA4	9606.ENSP00000300105	9606.ENSP00000282499	0	0	0	0	0.158	0.486	0.720	0.818	0.975
CACNG2	GRIA2	9606.ENSP00000300105	9606.ENSP00000296526	0	0	0	0	0.150	0.843	0.720	0.885	0.995
CACNG2	GSG1L	9606.ENSP00000300105	9606.ENSP00000394954	0	0	0	0	0.062	0	0	0.647	0.654
CACNG2	CNIH2	9606.ENSP00000300105	9606.ENSP00000310003	0	0	0	0	0.085	0	0.720	0.664	0.906
CACNG2	SHISA9	9606.ENSP00000300105	9606.ENSP00000454014	0	0	0	0	0.061	0	0.720	0.906	0.973
CACNG2	GRIA3	9606.ENSP00000300105	9606.ENSP00000481554	0	0	0	0	0.110	0.797	0.720	0.730	0.984
CACNG2	DLG4	9606.ENSP00000300105	9606.ENSP00000497806	0	0	0	0	0.062	0.514	0.540	0.998	0.999
CACNG2	GRIA1	9606.ENSP00000300105	9606.ENSP00000428994	0	0	0	0	0.113	0.843	0.720	0.990	0.999
CACNG8	GSG1L	9606.ENSP00000270458	9606.ENSP00000394954	0	0	0	0	0.060	0	0	0.670	0.676
CACNG8	CACNG2	9606.ENSP00000270458	9606.ENSP00000300105	0	0	0.052	0.948	0.086	0	0.720	0.085	0.748
CACNG8	DLG4	9606.ENSP00000270458	9606.ENSP00000497806	0	0	0	0	0.091	0.110	0.540	0.765	0.901
CACNG8	CNIH3	9606.ENSP00000270458	9606.ENSP00000272133	0	0	0	0	0.067	0.502	0.720	0.441	0.917
CACNG8	GRIA3	9606.ENSP00000270458	9606.ENSP00000481554	0	0	0	0	0.084	0.511	0.720	0.552	0.936
CACNG8	GRIA4	9606.ENSP00000270458	9606.ENSP00000282499	0	0	0	0	0.086	0.511	0.720	0.552	0.936
